transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
NM_026445.2	1	1	FALSE	FALSE
NM_024166.6	1	1	FALSE	FALSE
NM_133900.4	1	1	FALSE	FALSE
NR_145486.1	1	1	FALSE	FALSE
NR_145487.1	1	1	FALSE	FALSE
NM_010368.1	1	1	FALSE	FALSE
NM_026916.3	1	1	FALSE	FALSE
NM_027121.4	1	1	FALSE	FALSE
NM_183088.2	1	1	FALSE	FALSE
NM_001286382.1	1	1	FALSE	FALSE
NM_001001327.2	1	1	FALSE	FALSE
NM_001130476.2	1	1	FALSE	FALSE
NM_007761.2	1	1	FALSE	FALSE
NM_013837.2	1	1	FALSE	FALSE
NM_001081394.1	1	1	FALSE	FALSE
NM_178897.4	1	1	FALSE	FALSE
NM_027854.1	1	1	FALSE	FALSE
NM_019983.2	1	1	FALSE	FALSE
NM_023248.2	1	1	FALSE	FALSE
NM_001199059.1	1	1	FALSE	FALSE
NM_198665.1	1	1	FALSE	FALSE
NR_040704.1	1	1	FALSE	FALSE
NM_030719.3	1	1	FALSE	FALSE
NM_033572.2	1	1	FALSE	FALSE
NM_010876.4	1	1	FALSE	FALSE
NR_104383.1	1	1	FALSE	FALSE
NM_010365.4	1	1	FALSE	FALSE
NM_001080748.2	1	1	FALSE	FALSE
NM_001080747.2	1	1	FALSE	FALSE
NM_001286037.1	1	1	FALSE	FALSE
NM_001080746.2	1	1	FALSE	FALSE
NM_001080749.2	1	1	FALSE	FALSE
NM_001081464.2	1	1	FALSE	FALSE
NM_020331.3	1	1	FALSE	FALSE
NM_001244936.1	1	3	FALSE	TRUE
NM_001081467.2	1	1	FALSE	FALSE
NM_001081462.2	1	1	FALSE	FALSE
NM_001081465.1	1	2	FALSE	TRUE
NM_001081466.2	1	1	FALSE	FALSE
NM_001081469.2	1	1	FALSE	FALSE
NM_001081463.2	1	1	FALSE	FALSE
NM_001081470.2	1	1	FALSE	FALSE
NM_001081468.2	1	1	FALSE	FALSE
NM_001347488.1	1	1	FALSE	FALSE
NR_106087.1	1	1	FALSE	FALSE
NM_009990.3	1	5	FALSE	TRUE
NM_020022.2	1	1	FALSE	FALSE
NM_001039162.2	1	1	FALSE	FALSE
NM_001013751.2	1	1	FALSE	FALSE
NM_033561.2	1	3	FALSE	TRUE
NM_010717.3	1	1	FALSE	FALSE
NM_001312867.1	1	1	FALSE	FALSE
NR_131247.1	1	1	FALSE	FALSE
NM_001305875.1	1	1	FALSE	FALSE
NM_194065.3	1	1	FALSE	FALSE
NR_026907.1	1	1	FALSE	FALSE
NM_009902.4	1	1	FALSE	FALSE
NM_029681.3	1	1	FALSE	FALSE
NM_024479.2	1	1	FALSE	FALSE
NM_020504.4	1	1	FALSE	FALSE
NM_009903.2	1	4	FALSE	TRUE
NM_001347490.1	1	1	FALSE	FALSE
NM_025362.3	2	1	TRUE	FALSE
NM_001190437.1	1	1	FALSE	FALSE
NM_025375.3	1	1	FALSE	FALSE
NM_177574.4	1	1	FALSE	FALSE
NM_016801.4	4	1	TRUE	FALSE
NM_145215.2	1	2	FALSE	TRUE
NM_001199677.1	1	1	FALSE	FALSE
NR_026688.1	1	2	FALSE	TRUE
NR_033794.1	1	1	FALSE	FALSE
NR_133683.1	1	1	FALSE	FALSE
NM_009745.2	4	4	TRUE	TRUE
NM_010246.1	1	1	FALSE	FALSE
NM_011714.2	1	1	FALSE	FALSE
NM_013763.2	1	1	FALSE	FALSE
NM_001277891.1	1	1	FALSE	FALSE
NM_033571.3	1	1	FALSE	FALSE
NR_106000.1	1	1	FALSE	FALSE
NM_001277892.1	1	1	FALSE	FALSE
NM_001277893.1	1	1	FALSE	FALSE
NM_145414.2	1	1	FALSE	FALSE
NM_178240.2	1	1	FALSE	FALSE
NM_148932.2	1	1	FALSE	FALSE
NM_001346745.1	1	1	FALSE	FALSE
NM_019577.4	1	3	FALSE	TRUE
NM_146002.2	1	1	FALSE	FALSE
NM_001013412.2	1	1	FALSE	FALSE
NM_001289555.1	1	1	FALSE	FALSE
NM_029659.4	1	1	FALSE	FALSE
NM_008898.2	1	1	FALSE	FALSE
NM_001289556.1	1	1	FALSE	FALSE
NM_001289557.1	1	1	FALSE	FALSE
NM_001289554.1	3	1	TRUE	FALSE
NR_106001.1	1	1	FALSE	FALSE
NM_008617.2	1	1	FALSE	FALSE
NM_172541.2	1	1	FALSE	FALSE
NM_013560.2	1	1	FALSE	FALSE
NM_021403.3	1	1	FALSE	FALSE
NM_001160366.1	1	1	FALSE	FALSE
NM_011776.1	1	1	FALSE	FALSE
NM_001256097.1	1	1	FALSE	FALSE
NM_001256096.1	1	1	FALSE	FALSE
NM_001256098.1	1	1	FALSE	FALSE
NM_175309.4	1	1	FALSE	FALSE
NM_023742.2	1	1	FALSE	FALSE
NM_027158.1	1	1	FALSE	FALSE
NM_133914.3	1	1	FALSE	FALSE
NM_178751.3	1	1	FALSE	FALSE
NM_027891.4	1	1	FALSE	FALSE
NM_001347492.1	2	1	TRUE	FALSE
NM_011293.2	1	1	FALSE	FALSE
NR_106002.1	1	1	FALSE	FALSE
NM_028070.1	1	1	FALSE	FALSE
NM_001039103.3	1	1	FALSE	FALSE
NM_018825.4	1	1	FALSE	FALSE
NM_001302938.1	1	1	FALSE	FALSE
NM_001302939.1	1	1	FALSE	FALSE
NR_030500.1	1	1	FALSE	FALSE
NM_021611.3	1	1	FALSE	FALSE
NM_001085387.2	1	1	FALSE	FALSE
NM_001303021.1	1	1	FALSE	FALSE
NM_001303019.1	1	1	FALSE	FALSE
NM_001163243.1	1	1	FALSE	FALSE
NM_025562.3	1	1	FALSE	FALSE
NM_026073.3	1	1	FALSE	FALSE
NR_015555.1	1	1	FALSE	FALSE
NM_001347504.1	1	1	FALSE	FALSE
NM_007457.2	4	1	TRUE	FALSE
NM_001039385.1	1	1	FALSE	FALSE
NM_027318.4	1	3	FALSE	TRUE
NR_030483.1	1	1	FALSE	FALSE
NM_008871.2	1	1	FALSE	FALSE
NM_001310748.1	1	1	FALSE	FALSE
NM_001310747.1	1	1	FALSE	FALSE
NM_011962.3	1	1	FALSE	FALSE
NM_201373.4	1	1	FALSE	FALSE
NR_106003.1	1	1	FALSE	FALSE
NM_009599.4	1	1	FALSE	FALSE
NM_027356.2	1	1	FALSE	FALSE
NM_031406.3	3	1	TRUE	FALSE
NR_106196.1	1	1	FALSE	FALSE
NM_031405.2	1	1	FALSE	FALSE
NM_011639.3	1	1	FALSE	FALSE
NM_001109910.1	4	1	TRUE	FALSE
NM_001290010.1	1	1	FALSE	FALSE
NM_001109909.1	1	1	FALSE	FALSE
NM_011741.2	3	1	TRUE	FALSE
NM_007942.2	1	1	FALSE	FALSE
NM_001312875.1	1	1	FALSE	FALSE
NM_010312.4	1	1	FALSE	FALSE
NM_001289507.1	3	1	TRUE	FALSE
NM_028753.2	1	1	FALSE	FALSE
NM_008788.2	1	1	FALSE	FALSE
NM_027708.1	1	1	FALSE	FALSE
NM_031404.4	1	4	FALSE	TRUE
NM_031408.2	1	1	FALSE	FALSE
NM_001289509.1	1	6	FALSE	TRUE
NM_001254762.1	1	1	FALSE	FALSE
NM_001289511.1	1	2	FALSE	TRUE
NM_030037.2	1	1	FALSE	FALSE
NM_015799.4	1	1	FALSE	FALSE
NR_105846.1	1	1	FALSE	FALSE
NM_175521.3	1	1	FALSE	FALSE
NM_001081962.2	1	1	FALSE	FALSE
NM_146164.2	1	1	FALSE	FALSE
NM_001168652.1	1	1	FALSE	FALSE
NM_178162.3	1	1	FALSE	FALSE
NM_010571.3	1	1	FALSE	FALSE
NM_001347505.1	1	2	FALSE	TRUE
NM_001303271.1	1	1	FALSE	FALSE
NR_033148.1	1	1	FALSE	FALSE
NM_001303266.1	1	1	FALSE	FALSE
NM_027242.4	1	1	FALSE	FALSE
NM_133209.2	1	1	FALSE	FALSE
NM_153510.3	1	1	FALSE	FALSE
NM_144913.3	1	1	FALSE	FALSE
NM_001024932.2	1	1	FALSE	FALSE
NM_001005426.2	2	1	TRUE	FALSE
NM_007819.4	3	1	TRUE	FALSE
NM_013478.2	1	1	FALSE	FALSE
NM_080450.4	1	1	FALSE	FALSE
NM_001044705.2	1	1	FALSE	FALSE
NM_011757.3	4	1	TRUE	FALSE
NM_029869.1	4	1	TRUE	FALSE
NM_001126045.1	1	1	FALSE	FALSE
NM_133906.4	1	1	FALSE	FALSE
NM_001310703.1	1	1	FALSE	FALSE
NM_001168602.1	1	1	FALSE	FALSE
NM_001039889.3	1	1	FALSE	FALSE
NM_001044704.2	4	1	TRUE	FALSE
NM_001044703.2	3	1	TRUE	FALSE
NR_029658.1	1	1	FALSE	FALSE
NR_029787.1	1	1	FALSE	FALSE
NM_172412.2	1	1	FALSE	FALSE
NM_012002.3	1	1	FALSE	FALSE
NM_021392.4	1	1	FALSE	FALSE
NM_177878.3	1	1	FALSE	FALSE
NM_008568.2	1	1	FALSE	FALSE
NM_153161.3	1	1	FALSE	FALSE
NM_001347507.1	1	1	FALSE	FALSE
NM_009315.3	1	1	FALSE	FALSE
NR_029749.1	1	1	FALSE	FALSE
NM_001033416.2	1	1	FALSE	FALSE
NR_045821.1	1	1	FALSE	FALSE
NM_178612.4	1	1	FALSE	FALSE
NM_001013773.3	1	1	FALSE	FALSE
NM_001081108.2	1	1	FALSE	FALSE
NM_028130.3	1	1	FALSE	FALSE
NM_013844.2	1	1	FALSE	FALSE
NM_001163797.1	1	1	FALSE	FALSE
NM_029693.2	4	1	TRUE	FALSE
NM_183025.2	1	1	FALSE	FALSE
NM_001044747.2	1	1	FALSE	FALSE
NM_001195128.1	1	1	FALSE	FALSE
NM_008808.3	1	1	FALSE	FALSE
NM_001081265.1	1	1	FALSE	FALSE
NM_026269.2	1	1	FALSE	FALSE
NM_024451.2	1	1	FALSE	FALSE
NM_172723.4	1	1	FALSE	FALSE
NM_001256115.1	1	1	FALSE	FALSE
NM_001256118.1	2	1	TRUE	FALSE
NM_001256117.1	1	1	FALSE	FALSE
NM_001256116.1	1	1	FALSE	FALSE
NM_001163316.1	1	1	FALSE	FALSE
NM_197980.1	2	1	TRUE	FALSE
NR_029768.1	1	1	FALSE	FALSE
NM_001038703.2	1	1	FALSE	FALSE
NM_001160265.1	1	1	FALSE	FALSE
NM_028469.3	1	1	FALSE	FALSE
NM_177000.3	3	1	TRUE	FALSE
NR_033147.1	3	1	TRUE	FALSE
NM_029771.3	1	1	FALSE	FALSE
NM_030258.4	1	1	FALSE	FALSE
NM_013702.3	1	1	FALSE	FALSE
NR_040701.1	1	1	FALSE	FALSE
NM_001159908.1	1	1	FALSE	FALSE
NM_133349.3	5	1	TRUE	FALSE
NR_106004.1	1	1	FALSE	FALSE
NM_026748.2	1	3	FALSE	TRUE
NM_144914.3	2	1	TRUE	FALSE
NM_010757.2	1	1	FALSE	FALSE
NM_001161548.1	1	1	FALSE	FALSE
NM_025604.3	1	1	FALSE	FALSE
NM_175522.3	1	1	FALSE	FALSE
NM_008637.1	1	1	FALSE	FALSE
NM_026510.1	1	1	FALSE	FALSE
NR_106005.1	1	1	FALSE	FALSE
NM_133916.2	1	1	FALSE	FALSE
NM_008494.3	1	1	FALSE	FALSE
NM_030022.1	1	1	FALSE	FALSE
NM_001276287.1	1	1	FALSE	FALSE
NM_028833.3	1	1	FALSE	FALSE
NR_074085.1	7	1	TRUE	FALSE
NM_181066.3	1	1	FALSE	FALSE
NM_173405.2	1	1	FALSE	FALSE
NM_001347517.1	1	1	FALSE	FALSE
NM_199068.2	6	1	TRUE	FALSE
NM_178702.4	1	1	FALSE	FALSE
NM_019943.2	1	1	FALSE	FALSE
NM_001310752.1	1	1	FALSE	FALSE
NM_001289588.1	1	1	FALSE	FALSE
NM_178398.4	4	1	TRUE	FALSE
NM_146257.2	1	1	FALSE	FALSE
NM_178242.2	1	1	FALSE	FALSE
NM_001033312.3	1	1	FALSE	FALSE
NM_007393.5	1	1	FALSE	FALSE
NM_007984.2	1	1	FALSE	FALSE
NR_040426.1	1	1	FALSE	FALSE
NR_040425.1	1	1	FALSE	FALSE
NM_177880.4	1	1	FALSE	FALSE
NM_001045482.2	1	1	FALSE	FALSE
NM_001310757.1	1	1	FALSE	FALSE
NR_040700.1	4	1	TRUE	FALSE
NR_040424.1	1	1	FALSE	FALSE
NM_001289589.1	1	1	FALSE	FALSE
NM_001289590.1	1	1	FALSE	FALSE
NM_021326.3	1	1	FALSE	FALSE
NM_029048.3	1	1	FALSE	FALSE
NM_177681.4	1	1	FALSE	FALSE
NR_027874.1	1	2	FALSE	TRUE
NM_172726.4	2	1	TRUE	FALSE
NM_028379.5	1	1	FALSE	FALSE
NM_133355.1	2	1	TRUE	FALSE
NM_001159321.1	1	5	FALSE	TRUE
NM_001347529.1	2	1	TRUE	FALSE
NM_144915.3	1	1	FALSE	FALSE
NM_025841.4	1	1	FALSE	FALSE
NM_026050.2	1	1	FALSE	FALSE
NM_133703.4	1	2	FALSE	TRUE
NM_029749.2	1	2	FALSE	TRUE
NR_015486.2	1	1	FALSE	FALSE
NM_025732.4	1	3	FALSE	TRUE
NM_013557.2	1	1	FALSE	FALSE
NM_001172146.1	1	1	FALSE	FALSE
NM_146165.2	1	1	FALSE	FALSE
NM_001310772.1	1	1	FALSE	FALSE
NM_177682.3	1	1	FALSE	FALSE
NM_027410.1	1	1	FALSE	FALSE
NR_040432.1	1	1	FALSE	FALSE
NM_018772.4	1	1	FALSE	FALSE
NM_010800.4	1	1	FALSE	FALSE
NM_001163709.1	1	1	FALSE	FALSE
NR_102374.1	1	3	FALSE	TRUE
NR_102372.1	1	1	FALSE	FALSE
NR_102373.1	1	1	FALSE	FALSE
NM_016789.3	1	2	FALSE	TRUE
NM_177735.4	1	1	FALSE	FALSE
NR_106006.1	1	1	FALSE	FALSE
NM_027069.3	1	1	FALSE	FALSE
NM_001013774.2	1	1	FALSE	FALSE
NM_001101463.1	1	1	FALSE	FALSE
NM_001347531.1	1	1	FALSE	FALSE
NM_001167944.1	1	2	FALSE	TRUE
NM_020582.2	1	1	FALSE	FALSE
NM_133735.2	1	1	FALSE	FALSE
NM_001291249.1	1	1	FALSE	FALSE
NM_001291248.1	1	1	FALSE	FALSE
NM_023142.2	1	1	FALSE	FALSE
NM_016683.2	1	3	FALSE	TRUE
NM_001008705.2	1	3	FALSE	TRUE
NM_023322.2	1	1	FALSE	FALSE
NM_178576.3	1	1	FALSE	FALSE
NM_001033313.3	1	1	FALSE	FALSE
NM_001310771.1	1	1	FALSE	FALSE
NM_001310770.1	1	1	FALSE	FALSE
NM_001083958.1	1	1	FALSE	FALSE
NM_001081431.1	1	1	FALSE	FALSE
NM_028298.3	1	1	FALSE	FALSE
NM_001347533.1	1	1	FALSE	FALSE
NM_007820.2	1	2	FALSE	TRUE
NM_001105159.1	1	1	FALSE	FALSE
NM_017396.3	1	1	FALSE	FALSE
NM_007818.3	1	5	FALSE	TRUE
NM_177380.3	1	1	FALSE	FALSE
NM_019792.2	1	1	FALSE	FALSE
NR_030782.1	1	1	FALSE	FALSE
NM_001105160.1	1	1	FALSE	FALSE
NM_001256087.1	1	1	FALSE	FALSE
NM_001256085.1	1	1	FALSE	FALSE
NM_028774.3	1	1	FALSE	FALSE
NM_001256086.1	1	1	FALSE	FALSE
NM_001008547.1	1	1	FALSE	FALSE
NM_001243110.1	1	1	FALSE	FALSE
NM_001243114.1	1	1	FALSE	FALSE
NM_001243109.1	1	1	FALSE	FALSE
NM_026136.2	1	1	FALSE	FALSE
NM_001243111.1	1	1	FALSE	FALSE
NM_001243104.1	1	2	FALSE	TRUE
NM_008151.3	2	1	TRUE	FALSE
NM_001010941.2	6	1	TRUE	FALSE
NM_011669.3	1	2	FALSE	TRUE
NM_019647.6	1	1	FALSE	FALSE
NM_026864.1	1	1	FALSE	FALSE
NM_025652.3	1	1	FALSE	FALSE
NM_001256100.1	1	1	FALSE	FALSE
NM_001256102.1	1	1	FALSE	FALSE
NM_001256101.1	1	1	FALSE	FALSE
NM_029581.4	1	3	FALSE	TRUE
NM_008178.2	1	1	FALSE	FALSE
NM_181730.4	1	1	FALSE	FALSE
NM_009087.2	1	1	FALSE	FALSE
NM_008814.3	1	1	FALSE	FALSE
NR_105854.1	2	2	TRUE	TRUE
NM_007673.3	1	1	FALSE	FALSE
NM_001039678.2	1	1	FALSE	FALSE
NR_038157.1	1	1	FALSE	FALSE
NM_010229.2	1	1	FALSE	FALSE
NR_033625.1	1	1	FALSE	FALSE
NM_027872.3	1	1	FALSE	FALSE
NM_025624.2	1	1	FALSE	FALSE
NM_011908.2	1	2	FALSE	TRUE
NR_028285.1	1	1	FALSE	FALSE
NR_131106.1	1	1	FALSE	FALSE
NR_040686.1	1	1	FALSE	FALSE
NR_102383.1	1	1	FALSE	FALSE
NR_040429.1	1	1	FALSE	FALSE
NR_102384.1	1	1	FALSE	FALSE
NM_010439.4	1	1	FALSE	FALSE
NM_001313894.1	1	1	FALSE	FALSE
NR_028061.1	1	1	FALSE	FALSE
NR_137278.1	1	1	FALSE	FALSE
NM_001115151.1	1	1	FALSE	FALSE
NM_001115149.1	1	3	FALSE	TRUE
NM_001286824.1	1	1	FALSE	FALSE
NM_001286825.1	1	2	FALSE	TRUE
NM_001115153.1	1	1	FALSE	FALSE
NM_009663.2	1	1	FALSE	FALSE
NM_001115150.1	1	1	FALSE	FALSE
NM_001308462.1	1	1	FALSE	FALSE
NM_001013378.2	1	1	FALSE	FALSE
NM_001310764.1	1	1	FALSE	FALSE
NR_045423.1	1	1	FALSE	FALSE
NM_029464.2	1	1	FALSE	FALSE
NM_001310765.1	1	1	FALSE	FALSE
NM_001310763.1	1	1	FALSE	FALSE
NM_013559.2	1	1	FALSE	FALSE
NM_001347534.1	1	1	FALSE	FALSE
NR_077242.1	3	1	TRUE	FALSE
NR_045758.1	1	1	FALSE	FALSE
NM_001159693.1	1	1	FALSE	FALSE
NM_133898.4	1	1	FALSE	FALSE
NM_001081001.2	1	1	FALSE	FALSE
NM_009765.3	1	1	FALSE	FALSE
NR_024513.1	1	1	FALSE	FALSE
NM_201369.3	1	1	FALSE	FALSE
NM_013823.2	1	1	FALSE	FALSE
NR_131166.1	1	1	FALSE	FALSE
NM_001102582.1	1	1	FALSE	FALSE
NM_007961.4	2	3	TRUE	TRUE
NM_001303102.1	1	1	FALSE	FALSE
NM_009148.3	1	1	FALSE	FALSE
NM_001347213.1	1	1	FALSE	FALSE
NM_001163645.1	1	1	FALSE	FALSE
NM_027881.3	1	1	FALSE	FALSE
NM_001302354.1	1	1	FALSE	FALSE
NM_001302353.1	1	1	FALSE	FALSE
NM_153589.2	2	4	TRUE	TRUE
NM_181590.5	1	1	FALSE	FALSE
NM_021041.2	1	1	FALSE	FALSE
NM_011511.2	1	1	FALSE	FALSE
NM_021042.2	1	3	FALSE	TRUE
NM_001044720.1	1	1	FALSE	FALSE
NM_001310143.1	6	1	TRUE	FALSE
NM_173006.1	1	1	FALSE	FALSE
NR_136905.1	1	1	FALSE	FALSE
NR_136904.1	1	1	FALSE	FALSE
NM_175312.4	1	1	FALSE	FALSE
NM_175088.5	2	1	TRUE	FALSE
NM_001164805.1	1	1	FALSE	FALSE
NM_001081351.1	3	2	TRUE	TRUE
NM_029202.2	1	1	FALSE	FALSE
NM_001289626.1	1	1	FALSE	FALSE
NM_001289625.1	1	1	FALSE	FALSE
NM_001289624.1	1	1	FALSE	FALSE
NM_001167757.1	1	1	FALSE	FALSE
NM_019481.2	1	1	FALSE	FALSE
NM_001289627.1	1	1	FALSE	FALSE
NM_001289629.1	1	1	FALSE	FALSE
NM_022332.3	1	2	FALSE	TRUE
NM_001083315.2	1	1	FALSE	FALSE
NM_001285412.1	1	1	FALSE	FALSE
NM_007594.4	1	1	FALSE	FALSE
NM_013791.2	1	1	FALSE	FALSE
NM_175750.3	2	1	TRUE	FALSE
NM_184053.3	1	1	FALSE	FALSE
NM_029742.3	1	1	FALSE	FALSE
NM_001311087.1	1	2	FALSE	TRUE
NR_035473.1	2	1	TRUE	FALSE
NM_010433.2	1	3	FALSE	TRUE
NM_001294144.1	1	1	FALSE	FALSE
NM_001294143.1	1	1	FALSE	FALSE
NM_001136065.2	1	1	FALSE	FALSE
NM_001347100.1	3	1	TRUE	FALSE
NM_001004357.2	1	1	FALSE	FALSE
NM_027268.2	1	1	FALSE	FALSE
NR_110455.1	1	1	FALSE	FALSE
NM_001327821.1	1	1	FALSE	FALSE
NM_183310.2	1	1	FALSE	FALSE
NM_001164316.1	1	1	FALSE	FALSE
NM_008167.2	5	1	TRUE	FALSE
NM_009221.2	1	1	FALSE	FALSE
NM_001042451.2	4	1	TRUE	FALSE
NM_026696.1	3	1	TRUE	FALSE
NM_001134743.1	1	1	FALSE	FALSE
NM_001109764.1	5	1	TRUE	FALSE
NM_145732.2	1	2	FALSE	TRUE
NM_009819.2	1	1	FALSE	FALSE
NM_001347261.1	1	3	FALSE	TRUE
NM_177077.2	1	2	FALSE	TRUE
NM_001081437.1	1	1	FALSE	FALSE
NM_007992.2	1	1	FALSE	FALSE
NM_145148.2	1	1	FALSE	FALSE
NM_182808.3	1	1	FALSE	FALSE
NM_173004.3	1	1	FALSE	FALSE
NM_001109749.1	1	1	FALSE	FALSE
NM_017383.3	1	2	FALSE	TRUE
NM_178703.4	1	1	FALSE	FALSE
NM_026849.2	1	1	FALSE	FALSE
NM_027920.5	1	1	FALSE	FALSE
NM_177328.3	1	1	FALSE	FALSE
NM_001302385.1	1	1	FALSE	FALSE
NM_001302384.1	1	1	FALSE	FALSE
NM_001302383.1	1	1	FALSE	FALSE
NM_001346640.1	1	1	FALSE	FALSE
NM_009525.3	1	1	FALSE	FALSE
NM_001104638.1	1	1	FALSE	FALSE
NR_045009.2	1	1	FALSE	FALSE
NM_013793.2	1	1	FALSE	FALSE
NM_053152.2	1	1	FALSE	FALSE
NM_001316752.1	1	1	FALSE	FALSE
NM_053251.1	1	1	FALSE	FALSE
NM_008464.2	1	1	FALSE	FALSE
NM_053154.2	1	1	FALSE	FALSE
NM_001168223.1	1	1	FALSE	FALSE
NR_106107.1	1	1	FALSE	FALSE
NM_027562.4	1	1	FALSE	FALSE
NM_026743.3	1	1	FALSE	FALSE
NM_001168224.1	1	1	FALSE	FALSE
NM_207210.2	1	1	FALSE	FALSE
NM_001164401.1	1	1	FALSE	FALSE
NM_001177772.1	1	1	FALSE	FALSE
NM_011216.3	1	1	FALSE	FALSE
NM_207222.2	1	1	FALSE	FALSE
NM_144920.3	1	1	FALSE	FALSE
NM_021471.2	1	1	FALSE	FALSE
NM_001167751.1	1	1	FALSE	FALSE
NM_001167750.1	1	1	FALSE	FALSE
NM_024260.5	1	1	FALSE	FALSE
NM_001130188.1	1	3	FALSE	TRUE
NM_011360.3	1	1	FALSE	FALSE
NM_001130189.1	1	2	FALSE	TRUE
NM_181595.3	1	1	FALSE	FALSE
NM_001130191.1	1	1	FALSE	FALSE
NM_001130190.1	1	1	FALSE	FALSE
NM_010063.4	1	1	FALSE	FALSE
NM_015829.3	1	1	FALSE	FALSE
NM_001191023.1	1	1	FALSE	FALSE
NM_001177572.1	1	1	FALSE	FALSE
NM_001191027.1	1	1	FALSE	FALSE
NM_001191025.1	1	1	FALSE	FALSE
NM_001191026.1	1	1	FALSE	FALSE
NM_026632.4	1	1	FALSE	FALSE
NM_052993.3	1	1	FALSE	FALSE
NM_001037865.1	1	1	FALSE	FALSE
NM_001252266.1	1	1	FALSE	FALSE
NM_008751.5	2	1	TRUE	FALSE
NM_010492.3	2	1	TRUE	FALSE
NM_133236.3	1	1	FALSE	FALSE
NM_029404.3	1	1	FALSE	FALSE
NM_001168382.1	1	1	FALSE	FALSE
NR_045995.1	1	1	FALSE	FALSE
NM_053242.4	1	1	FALSE	FALSE
NM_001286607.1	1	1	FALSE	FALSE
NM_212435.1	2	1	TRUE	FALSE
NM_008591.2	1	1	FALSE	FALSE
NM_080285.1	1	1	FALSE	FALSE
NM_023729.3	1	2	FALSE	TRUE
NM_021050.2	1	1	FALSE	FALSE
NR_126084.1	1	1	FALSE	FALSE
NM_019697.3	1	1	FALSE	FALSE
NM_001311064.1	1	1	FALSE	FALSE
NM_001081306.1	1	3	FALSE	TRUE
NM_001252110.1	1	1	FALSE	FALSE
NM_001252108.1	1	1	FALSE	FALSE
NM_001252107.1	1	3	FALSE	TRUE
NM_001252109.1	1	1	FALSE	FALSE
NM_001252106.1	1	1	FALSE	FALSE
NM_001252105.1	1	1	FALSE	FALSE
NM_153163.4	1	1	FALSE	FALSE
NM_172535.3	1	1	FALSE	FALSE
NM_028459.2	2	1	TRUE	FALSE
NM_001167745.1	1	1	FALSE	FALSE
NR_040771.1	1	3	FALSE	TRUE
NM_008174.2	1	1	FALSE	FALSE
NM_001311072.1	1	1	FALSE	FALSE
NM_019776.2	1	1	FALSE	FALSE
NM_011038.2	1	1	FALSE	FALSE
NM_001159926.1	1	1	FALSE	FALSE
NM_001159925.1	1	3	FALSE	TRUE
NM_009459.3	1	1	FALSE	FALSE
NM_021414.6	1	1	FALSE	FALSE
NM_001171001.1	1	1	FALSE	FALSE
NM_010938.4	1	2	FALSE	TRUE
NM_176996.4	1	1	FALSE	FALSE
NM_001164226.1	1	1	FALSE	FALSE
NM_001171000.2	1	1	FALSE	FALSE
NM_001169576.1	1	1	FALSE	FALSE
NM_001029985.4	1	1	FALSE	FALSE
NM_001347084.1	1	1	FALSE	FALSE
NM_017478.3	1	2	FALSE	TRUE
NR_040262.1	1	1	FALSE	FALSE
NR_040261.1	1	1	FALSE	FALSE
NR_040259.1	1	1	FALSE	FALSE
NR_040260.1	1	1	FALSE	FALSE
NR_040258.1	1	1	FALSE	FALSE
NR_040257.1	1	1	FALSE	FALSE
NR_130781.1	1	1	FALSE	FALSE
NM_031998.3	1	1	FALSE	FALSE
NR_110471.1	1	1	FALSE	FALSE
NR_110469.1	1	1	FALSE	FALSE
NR_110470.1	1	1	FALSE	FALSE
NM_025336.1	1	1	FALSE	FALSE
NM_001347089.1	1	1	FALSE	FALSE
NM_028886.1	1	1	FALSE	FALSE
NM_001164412.1	2	3	TRUE	TRUE
NM_001164411.1	1	1	FALSE	FALSE
NM_001164413.1	1	1	FALSE	FALSE
NM_001164414.1	1	3	FALSE	TRUE
NM_008098.4	1	1	FALSE	FALSE
NM_016877.4	1	1	FALSE	FALSE
NR_015608.1	1	1	FALSE	FALSE
NR_027875.1	1	1	FALSE	FALSE
NM_145575.3	1	1	FALSE	FALSE
NM_197986.2	1	1	FALSE	FALSE
NM_203491.3	1	1	FALSE	FALSE
NM_178661.4	1	1	FALSE	FALSE
NM_001081206.1	1	1	FALSE	FALSE
NM_001347104.1	1	1	FALSE	FALSE
NM_001272064.1	1	1	FALSE	FALSE
NM_025363.3	1	1	FALSE	FALSE
NM_194061.2	1	1	FALSE	FALSE
NM_001101507.1	1	1	FALSE	FALSE
NM_177200.4	1	1	FALSE	FALSE
NM_145076.4	1	1	FALSE	FALSE
NM_153600.2	1	1	FALSE	FALSE
NM_139294.5	1	1	FALSE	FALSE
NM_178873.3	1	1	FALSE	FALSE
NM_011539.3	1	1	FALSE	FALSE
NM_001033430.4	1	1	FALSE	FALSE
NM_023538.2	1	1	FALSE	FALSE
NM_001171003.1	1	1	FALSE	FALSE
NM_001004182.3	1	1	FALSE	FALSE
NM_001003664.2	1	1	FALSE	FALSE
NM_013861.4	1	1	FALSE	FALSE
NM_001311111.1	1	1	FALSE	FALSE
NM_001146689.1	1	1	FALSE	FALSE
NM_027477.3	2	1	TRUE	FALSE
NM_007971.2	4	1	TRUE	FALSE
NM_173034.3	1	1	FALSE	FALSE
NM_173428.3	1	1	FALSE	FALSE
NM_023670.3	1	1	FALSE	FALSE
NM_029916.2	1	1	FALSE	FALSE
